# CION rung-to-stamp map -- derived 20260829 from git log, docs/STOA.md, and lotus/LADDER.md
# Columns: waymark<TAB>rung<TAB>one-clock author stamp<TAB>landing commit<TAB>derivation source
# Waymark and rung stay in separate fields so the campaign fixture does not raise its own drift meter.
# CENSUS with '-' keeps an honestly underivable rung number, per the seated campaign.
STOA	128	20260720.151956	c588e6c8312b3de57d8d9785cf275a0e52cb0a81	docs-log
STOA	129	20260720.152438	d1b977524c16eafa0297a8a465113f21d0339273	docs-log
STOA	130	20260720.153239	d1a7d2901fad5776465ef5c5d6695326027786be	docs-log
STOA	131	20260720.153722	a25622d2883c6fddf6f3a395ca9c1d466f85c2a1	docs-log
STOA	132	20260720.154102	3e0c4c4fb414ac38ff3b4921544d29c73a85471c	docs-log
STOA	133	20260720.154401	ed48b75fdf099f2ef0befe839656cd635b930cdd	docs-log
STOA	134	20260720.155052	d1957d6603822371252efde1a56e97382c185b56	docs-log
STOA	135	20260720.155724	f6e24cdd5015efb8172a5f40b6db3c00035f88ad	docs-log
STOA	136	20260720.160014	97857641b03aa5d4e19945c4c9f7b11808b9776c	docs-log
STOA	137	20260720.160408	c5b7b70ac7e896fae64ed5b291d03b09020445ad	docs-log
STOA	138	20260720.175612	959699ec84c8824329931579815d49990d91e1ae	docs-log
STOA	139	20260720.181652	efc6da72116376f6a23a18e4ff751f3ec4413a69	docs-log
STOA	140	20260720.182351	1cb31ee523d2bd2990a0f07a2cb6d55ee135f5bd	docs-log
STOA	141	20260720.182758	1b687bdf834f7610d30122551169f3b681f699e4	docs-log
STOA	142	20260720.184139	f6b65ef80015144b685d4a43a141d27491bb84d4	docs-log
STOA	143	20260720.184803	52d2db8ae6a6ba64b46e1b4a1068d86ff0baf3a0	docs-log
STOA	144	20260720.185532	71274de8b35c540ef24f20a47434ca9c6a8d052f	docs-log
STOA	145	20260720.190254	af20251b02a339fd84d5c446187b2036cbfeac59	docs-log
STOA	146	20260720.191034	f31969480f65a0fbbe797117ea89fc95c63882ba	docs-log
STOA	147	20260720.191451	faf120baf18d30eff6bc9d321cf92d655782006d	docs-log
STOA	148	20260720.195429	2f6beb3917b2ff8fe8f52944f473b47f8660a06b	docs-log
STOA	149	20260720.200103	f078a655d63147292042eadf14e8f717d8611dac	docs-log
STOA	150	20260720.200712	9c8dccb2c732beea2b7462c91281a08372c874bf	docs-log
STOA	151	20260720.201334	dbfe2fc51abdcb04ddbff11ec95b784abd38747f	docs-log
STOA	152	20260720.201902	8e921124e50a299ed6e51c8105ecc42de5b6aad2	docs-log
